filename,semantic_label,partition,numeric_label,task
02902_aug_0.png,rialto_bridge,train,2,source
01882_aug_0.png,rialto_bridge,train,2,source
04209_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00681_aug_0.png,petronas_towers,train,1,source
00892_aug_0.png,rialto_bridge,train,2,source
01710_aug_0.png,colosseum,train,0,source
08952.png,rialto_bridge,test,2,source
08029.png,st_stephen_cathedral_vienna,val,4,source
08369.png,st_stephen_cathedral_vienna,val,4,source
07170.png,colosseum,val,0,source
03326_aug_0.png,berlin_cathedral,train,5,source
07580.png,colosseum,val,0,source
09468.png,gaudi_casa_batllo_barcelona,test,7,source
07277.png,hagia_sophia,val,6,source
04817_aug_0.png,hagia_sophia,train,6,source
05959_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05896_aug_0.png,berlin_cathedral,train,5,source
04220_aug_0.png,colosseum,train,0,source
08526.png,berlin_cathedral,test,5,source
05917_aug_0.png,hagia_sophia,train,6,source
03569_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01910_aug_0.png,colosseum,train,0,source
06221_aug_0.png,petronas_towers,train,1,source
02508_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07971.png,petronas_towers,val,1,source
07823.png,museu_nacional_dart_de_catalunya,val,3,source
03472_aug_0.png,rialto_bridge,train,2,source
08093.png,museu_nacional_dart_de_catalunya,val,3,source
05857_aug_0.png,hagia_sophia,train,6,source
01469_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08738.png,gaudi_casa_batllo_barcelona,test,7,source
09549.png,st_stephen_cathedral_vienna,test,4,source
07126.png,berlin_cathedral,val,5,source
06086_aug_0.png,berlin_cathedral,train,5,source
05412_aug_0.png,rialto_bridge,train,2,source
06283_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
06796_aug_0.png,berlin_cathedral,train,5,source
07799.png,st_stephen_cathedral_vienna,val,4,source
02850_aug_0.png,colosseum,train,0,source
05650_aug_0.png,colosseum,train,0,source
04850_aug_0.png,colosseum,train,0,source
02470_aug_0.png,colosseum,train,0,source
09897.png,hagia_sophia,test,6,source
09126.png,berlin_cathedral,test,5,source
01039_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01436_aug_0.png,berlin_cathedral,train,5,source
08462.png,rialto_bridge,val,2,source
07681.png,petronas_towers,val,1,source
03923_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09700.png,colosseum,test,0,source
05929_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05971_aug_0.png,petronas_towers,train,1,source
04063_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07558.png,gaudi_casa_batllo_barcelona,val,7,source
09089.png,st_stephen_cathedral_vienna,test,4,source
08740.png,colosseum,test,0,source
02691_aug_0.png,petronas_towers,train,1,source
06381_aug_0.png,petronas_towers,train,1,source
03932_aug_0.png,rialto_bridge,train,2,source
02159_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08330.png,colosseum,val,0,source
00388_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00887_aug_0.png,hagia_sophia,train,6,source
03696_aug_0.png,berlin_cathedral,train,5,source
09599.png,st_stephen_cathedral_vienna,test,4,source
09980.png,colosseum,test,0,source
05922_aug_0.png,rialto_bridge,train,2,source
07371.png,petronas_towers,val,1,source
09712.png,rialto_bridge,test,2,source
01872_aug_0.png,rialto_bridge,train,2,source
07767.png,hagia_sophia,val,6,source
08243.png,museu_nacional_dart_de_catalunya,val,3,source
07763.png,museu_nacional_dart_de_catalunya,val,3,source
02363_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07940.png,colosseum,val,0,source
06433_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07210.png,colosseum,val,0,source
01376_aug_0.png,berlin_cathedral,train,5,source
00701_aug_0.png,petronas_towers,train,1,source
03869_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00700_aug_0.png,colosseum,train,0,source
03013_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09710.png,colosseum,test,0,source
02243_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05663_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07071.png,petronas_towers,val,1,source
01466_aug_0.png,berlin_cathedral,train,5,source
01421_aug_0.png,petronas_towers,train,1,source
01991_aug_0.png,petronas_towers,train,1,source
00330_aug_0.png,colosseum,train,0,source
02667_aug_0.png,hagia_sophia,train,6,source
00203_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09017.png,hagia_sophia,test,6,source
02878_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08137.png,hagia_sophia,val,6,source
07393.png,museu_nacional_dart_de_catalunya,val,3,source
03123_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00010_aug_0.png,colosseum,train,0,source
01573_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00729_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06581_aug_0.png,petronas_towers,train,1,source
01487_aug_0.png,hagia_sophia,train,6,source
09943.png,museu_nacional_dart_de_catalunya,test,3,source
03481_aug_0.png,petronas_towers,train,1,source
09223.png,museu_nacional_dart_de_catalunya,test,3,source
02043_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
04172_aug_0.png,rialto_bridge,train,2,source
02613_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08167.png,hagia_sophia,val,6,source
09238.png,gaudi_casa_batllo_barcelona,test,7,source
06672_aug_0.png,rialto_bridge,train,2,source
05492_aug_0.png,rialto_bridge,train,2,source
09838.png,gaudi_casa_batllo_barcelona,test,7,source
07977.png,hagia_sophia,val,6,source
00230_aug_0.png,colosseum,train,0,source
01769_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05010_aug_0.png,colosseum,train,0,source
06436_aug_0.png,berlin_cathedral,train,5,source
07042.png,rialto_bridge,val,2,source
01993_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01932_aug_0.png,rialto_bridge,train,2,source
04289_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07908.png,gaudi_casa_batllo_barcelona,val,7,source
02112_aug_0.png,rialto_bridge,train,2,source
02826_aug_0.png,berlin_cathedral,train,5,source
04332_aug_0.png,rialto_bridge,train,2,source
02318_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06826_aug_0.png,berlin_cathedral,train,5,source
06537_aug_0.png,hagia_sophia,train,6,source
08557.png,hagia_sophia,test,6,source
07696.png,berlin_cathedral,val,5,source
02293_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07567.png,hagia_sophia,val,6,source
02310_aug_0.png,colosseum,train,0,source
08049.png,st_stephen_cathedral_vienna,val,4,source
01059_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09822.png,rialto_bridge,test,2,source
08012.png,rialto_bridge,val,2,source
01826_aug_0.png,berlin_cathedral,train,5,source
07489.png,st_stephen_cathedral_vienna,val,4,source
08180.png,colosseum,val,0,source
09510.png,colosseum,test,0,source
05352_aug_0.png,rialto_bridge,train,2,source
01731_aug_0.png,petronas_towers,train,1,source
05373_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03597_aug_0.png,hagia_sophia,train,6,source
08231.png,petronas_towers,val,1,source
02032_aug_0.png,rialto_bridge,train,2,source
03199_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03089_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05943_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09566.png,berlin_cathedral,test,5,source
03001_aug_0.png,petronas_towers,train,1,source
02291_aug_0.png,petronas_towers,train,1,source
08633.png,museu_nacional_dart_de_catalunya,test,3,source
00142_aug_0.png,rialto_bridge,train,2,source
08481.png,petronas_towers,val,1,source
07326.png,berlin_cathedral,val,5,source
05777_aug_0.png,hagia_sophia,train,6,source
07089.png,st_stephen_cathedral_vienna,val,4,source
08139.png,st_stephen_cathedral_vienna,val,4,source
02518_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02242_aug_0.png,rialto_bridge,train,2,source
07826.png,berlin_cathedral,val,5,source
08789.png,st_stephen_cathedral_vienna,test,4,source
01158_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04402_aug_0.png,rialto_bridge,train,2,source
08447.png,hagia_sophia,val,6,source
00161_aug_0.png,petronas_towers,train,1,source
05502_aug_0.png,rialto_bridge,train,2,source
07526.png,berlin_cathedral,val,5,source
00450_aug_0.png,colosseum,train,0,source
04959_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09782.png,rialto_bridge,test,2,source
07321.png,petronas_towers,val,1,source
06276_aug_0.png,berlin_cathedral,train,5,source
03589_aug_0.png,st_stephen_cathedral_vienna,train,4,source
00153_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00797_aug_0.png,hagia_sophia,train,6,source
06067_aug_0.png,hagia_sophia,train,6,source
00569_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03312_aug_0.png,rialto_bridge,train,2,source
08132.png,rialto_bridge,val,2,source
03922_aug_0.png,rialto_bridge,train,2,source
09868.png,gaudi_casa_batllo_barcelona,test,7,source
09257.png,hagia_sophia,test,6,source
02586_aug_0.png,berlin_cathedral,train,5,source
03971_aug_0.png,petronas_towers,train,1,source
07413.png,museu_nacional_dart_de_catalunya,val,3,source
07449.png,st_stephen_cathedral_vienna,val,4,source
02763_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09481.png,petronas_towers,test,1,source
02690_aug_0.png,colosseum,train,0,source
04082_aug_0.png,rialto_bridge,train,2,source
07078.png,gaudi_casa_batllo_barcelona,val,7,source
07540.png,colosseum,val,0,source
02719_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03448_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07886.png,berlin_cathedral,val,5,source
05851_aug_0.png,petronas_towers,train,1,source
03650_aug_0.png,colosseum,train,0,source
09876.png,berlin_cathedral,test,5,source
07918.png,gaudi_casa_batllo_barcelona,val,7,source
09450.png,colosseum,test,0,source
03251_aug_0.png,petronas_towers,train,1,source
07783.png,museu_nacional_dart_de_catalunya,val,3,source
01999_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07221.png,petronas_towers,val,1,source
07586.png,berlin_cathedral,val,5,source
08342.png,rialto_bridge,val,2,source
02123_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09443.png,museu_nacional_dart_de_catalunya,test,3,source
03353_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09997.png,hagia_sophia,test,6,source
05379_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01417_aug_0.png,hagia_sophia,train,6,source
07896.png,berlin_cathedral,val,5,source
06686_aug_0.png,berlin_cathedral,train,5,source
08862.png,rialto_bridge,test,2,source
09683.png,museu_nacional_dart_de_catalunya,test,3,source
09722.png,rialto_bridge,test,2,source
09928.png,gaudi_casa_batllo_barcelona,test,7,source
01757_aug_0.png,hagia_sophia,train,6,source
04227_aug_0.png,hagia_sophia,train,6,source
04426_aug_0.png,berlin_cathedral,train,5,source
08271.png,petronas_towers,val,1,source
00891_aug_0.png,petronas_towers,train,1,source
00727_aug_0.png,hagia_sophia,train,6,source
09931.png,petronas_towers,test,1,source
02847_aug_0.png,hagia_sophia,train,6,source
03902_aug_0.png,rialto_bridge,train,2,source
00400_aug_0.png,colosseum,train,0,source
00576_aug_0.png,berlin_cathedral,train,5,source
07269.png,st_stephen_cathedral_vienna,val,4,source
04456_aug_0.png,berlin_cathedral,train,5,source
05831_aug_0.png,petronas_towers,train,1,source
09562.png,rialto_bridge,test,2,source
07372.png,rialto_bridge,val,2,source
07171.png,petronas_towers,val,1,source
00926_aug_0.png,berlin_cathedral,train,5,source
09663.png,museu_nacional_dart_de_catalunya,test,3,source
07009.png,st_stephen_cathedral_vienna,val,4,source
09296.png,berlin_cathedral,test,5,source
05643_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01053_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09558.png,gaudi_casa_batllo_barcelona,test,7,source
07229.png,st_stephen_cathedral_vienna,val,4,source
08959.png,st_stephen_cathedral_vienna,test,4,source
01860_aug_0.png,colosseum,train,0,source
00130_aug_0.png,colosseum,train,0,source
09399.png,st_stephen_cathedral_vienna,test,4,source
09060.png,colosseum,test,0,source
04340_aug_0.png,colosseum,train,0,source
07132.png,rialto_bridge,val,2,source
09553.png,museu_nacional_dart_de_catalunya,test,3,source
09851.png,petronas_towers,test,1,source
03170_aug_0.png,colosseum,train,0,source
09530.png,colosseum,test,0,source
06096_aug_0.png,berlin_cathedral,train,5,source
04370_aug_0.png,colosseum,train,0,source
08683.png,museu_nacional_dart_de_catalunya,test,3,source
08063.png,museu_nacional_dart_de_catalunya,val,3,source
04748_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07238.png,gaudi_casa_batllo_barcelona,val,7,source
05012_aug_0.png,rialto_bridge,train,2,source
09971.png,petronas_towers,test,1,source
00416_aug_0.png,berlin_cathedral,train,5,source
09597.png,hagia_sophia,test,6,source
07900.png,colosseum,val,0,source
07381.png,petronas_towers,val,1,source
07899.png,st_stephen_cathedral_vienna,val,4,source
00367_aug_0.png,hagia_sophia,train,6,source
08583.png,museu_nacional_dart_de_catalunya,test,3,source
07031.png,petronas_towers,val,1,source
07786.png,berlin_cathedral,val,5,source
01298_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08719.png,st_stephen_cathedral_vienna,test,4,source
08686.png,berlin_cathedral,test,5,source
08010.png,colosseum,val,0,source
01936_aug_0.png,berlin_cathedral,train,5,source
08729.png,st_stephen_cathedral_vienna,test,4,source
04417_aug_0.png,hagia_sophia,train,6,source
02022_aug_0.png,rialto_bridge,train,2,source
04429_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07268.png,gaudi_casa_batllo_barcelona,val,7,source
01191_aug_0.png,petronas_towers,train,1,source
04458_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06213_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
04461_aug_0.png,petronas_towers,train,1,source
02038_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04576_aug_0.png,berlin_cathedral,train,5,source
01391_aug_0.png,petronas_towers,train,1,source
08336.png,berlin_cathedral,val,5,source
08621.png,petronas_towers,test,1,source
08798.png,gaudi_casa_batllo_barcelona,test,7,source
04316_aug_0.png,berlin_cathedral,train,5,source
00498_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09236.png,berlin_cathedral,test,5,source
09410.png,colosseum,test,0,source
07081.png,petronas_towers,val,1,source
07233.png,museu_nacional_dart_de_catalunya,val,3,source
07048.png,gaudi_casa_batllo_barcelona,val,7,source
02872_aug_0.png,rialto_bridge,train,2,source
07017.png,hagia_sophia,val,6,source
06908_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07453.png,museu_nacional_dart_de_catalunya,val,3,source
00621_aug_0.png,petronas_towers,train,1,source
03438_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02848_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07636.png,berlin_cathedral,val,5,source
09686.png,berlin_cathedral,test,5,source
03233_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05976_aug_0.png,berlin_cathedral,train,5,source
08766.png,berlin_cathedral,test,5,source
00157_aug_0.png,hagia_sophia,train,6,source
03117_aug_0.png,hagia_sophia,train,6,source
00832_aug_0.png,rialto_bridge,train,2,source
07741.png,petronas_towers,val,1,source
01607_aug_0.png,hagia_sophia,train,6,source
07951.png,petronas_towers,val,1,source
00380_aug_0.png,colosseum,train,0,source
08152.png,rialto_bridge,val,2,source
00582_aug_0.png,rialto_bridge,train,2,source
09298.png,gaudi_casa_batllo_barcelona,test,7,source
00168_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02009_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05203_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05401_aug_0.png,petronas_towers,train,1,source
01021_aug_0.png,petronas_towers,train,1,source
01861_aug_0.png,petronas_towers,train,1,source
03120_aug_0.png,colosseum,train,0,source
04688_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02003_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08533.png,museu_nacional_dart_de_catalunya,test,3,source
00273_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07806.png,berlin_cathedral,val,5,source
03359_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04573_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
04640_aug_0.png,colosseum,train,0,source
08267.png,hagia_sophia,val,6,source
02766_aug_0.png,berlin_cathedral,train,5,source
04610_aug_0.png,colosseum,train,0,source
07121.png,petronas_towers,val,1,source
04058_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08969.png,st_stephen_cathedral_vienna,test,4,source
06180_aug_0.png,colosseum,train,0,source
09231.png,petronas_towers,test,1,source
09301.png,petronas_towers,test,1,source
00858_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01590_aug_0.png,colosseum,train,0,source
03367_aug_0.png,hagia_sophia,train,6,source
02153_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01046_aug_0.png,berlin_cathedral,train,5,source
07798.png,gaudi_casa_batllo_barcelona,val,7,source
07870.png,colosseum,val,0,source
06519_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08553.png,museu_nacional_dart_de_catalunya,test,3,source
08966.png,berlin_cathedral,test,5,source
08053.png,museu_nacional_dart_de_catalunya,val,3,source
00560_aug_0.png,colosseum,train,0,source
02543_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09741.png,petronas_towers,test,1,source
02251_aug_0.png,petronas_towers,train,1,source
06361_aug_0.png,petronas_towers,train,1,source
09809.png,st_stephen_cathedral_vienna,test,4,source
09232.png,rialto_bridge,test,2,source
00607_aug_0.png,hagia_sophia,train,6,source
08150.png,colosseum,val,0,source
09926.png,berlin_cathedral,test,5,source
02688_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02418_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02313_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00022_aug_0.png,rialto_bridge,train,2,source
08147.png,hagia_sophia,val,6,source
04210_aug_0.png,colosseum,train,0,source
01149_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07503.png,museu_nacional_dart_de_catalunya,val,3,source
01730_aug_0.png,colosseum,train,0,source
00929_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09839.png,st_stephen_cathedral_vienna,test,4,source
04651_aug_0.png,petronas_towers,train,1,source
00036_aug_0.png,berlin_cathedral,train,5,source
03162_aug_0.png,rialto_bridge,train,2,source
03229_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07551.png,petronas_towers,val,1,source
02829_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06218_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07529.png,st_stephen_cathedral_vienna,val,4,source
09068.png,gaudi_casa_batllo_barcelona,test,7,source
05616_aug_0.png,berlin_cathedral,train,5,source
08177.png,hagia_sophia,val,6,source
09327.png,hagia_sophia,test,6,source
06769_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05910_aug_0.png,colosseum,train,0,source
06916_aug_0.png,berlin_cathedral,train,5,source
02759_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05568_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09421.png,petronas_towers,test,1,source
04556_aug_0.png,berlin_cathedral,train,5,source
03579_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09226.png,berlin_cathedral,test,5,source
07377.png,hagia_sophia,val,6,source
04469_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08783.png,museu_nacional_dart_de_catalunya,test,3,source
08101.png,petronas_towers,val,1,source
08979.png,st_stephen_cathedral_vienna,test,4,source
07920.png,colosseum,val,0,source
02398_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08392.png,rialto_bridge,val,2,source
02082_aug_0.png,rialto_bridge,train,2,source
07390.png,colosseum,val,0,source
00812_aug_0.png,rialto_bridge,train,2,source
00520_aug_0.png,colosseum,train,0,source
03759_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09240.png,colosseum,test,0,source
08090.png,colosseum,val,0,source
06250_aug_0.png,colosseum,train,0,source
03688_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03856_aug_0.png,berlin_cathedral,train,5,source
03690_aug_0.png,colosseum,train,0,source
09708.png,gaudi_casa_batllo_barcelona,test,7,source
05648_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08219.png,st_stephen_cathedral_vienna,val,4,source
09159.png,st_stephen_cathedral_vienna,test,4,source
05213_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05507_aug_0.png,hagia_sophia,train,6,source
06148_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03993_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03352_aug_0.png,rialto_bridge,train,2,source
03236_aug_0.png,berlin_cathedral,train,5,source
05672_aug_0.png,rialto_bridge,train,2,source
08070.png,colosseum,val,0,source
05810_aug_0.png,colosseum,train,0,source
04106_aug_0.png,berlin_cathedral,train,5,source
05727_aug_0.png,hagia_sophia,train,6,source
07573.png,museu_nacional_dart_de_catalunya,val,3,source
04261_aug_0.png,petronas_towers,train,1,source
05350_aug_0.png,colosseum,train,0,source
03656_aug_0.png,berlin_cathedral,train,5,source
08813.png,museu_nacional_dart_de_catalunya,test,3,source
09061.png,petronas_towers,test,1,source
02399_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04151_aug_0.png,petronas_towers,train,1,source
02698_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02342_aug_0.png,rialto_bridge,train,2,source
08086.png,berlin_cathedral,val,5,source
06556_aug_0.png,berlin_cathedral,train,5,source
03731_aug_0.png,petronas_towers,train,1,source
05733_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
04709_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09362.png,rialto_bridge,test,2,source
06932_aug_0.png,rialto_bridge,train,2,source
05333_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07919.png,st_stephen_cathedral_vienna,val,4,source
06859_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01261_aug_0.png,petronas_towers,train,1,source
08319.png,st_stephen_cathedral_vienna,val,4,source
05398_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06279_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09963.png,museu_nacional_dart_de_catalunya,test,3,source
05758_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08632.png,rialto_bridge,test,2,source
08773.png,museu_nacional_dart_de_catalunya,test,3,source
03787_aug_0.png,hagia_sophia,train,6,source
02172_aug_0.png,rialto_bridge,train,2,source
02991_aug_0.png,petronas_towers,train,1,source
04377_aug_0.png,hagia_sophia,train,6,source
07516.png,berlin_cathedral,val,5,source
08326.png,berlin_cathedral,val,5,source
09400.png,colosseum,test,0,source
07010.png,colosseum,val,0,source
02728_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03488_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08769.png,st_stephen_cathedral_vienna,test,4,source
04318_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06068_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04539_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06318_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08848.png,gaudi_casa_batllo_barcelona,test,7,source
08452.png,rialto_bridge,val,2,source
09053.png,museu_nacional_dart_de_catalunya,test,3,source
08806.png,berlin_cathedral,test,5,source
07731.png,petronas_towers,val,1,source
08296.png,berlin_cathedral,val,5,source
07456.png,berlin_cathedral,val,5,source
07148.png,gaudi_casa_batllo_barcelona,val,7,source
09451.png,petronas_towers,test,1,source
08062.png,rialto_bridge,val,2,source
02299_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01942_aug_0.png,rialto_bridge,train,2,source
01243_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07208.png,gaudi_casa_batllo_barcelona,val,7,source
07736.png,berlin_cathedral,val,5,source
05459_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08657.png,hagia_sophia,test,6,source
01057_aug_0.png,hagia_sophia,train,6,source
07243.png,museu_nacional_dart_de_catalunya,val,3,source
09176.png,berlin_cathedral,test,5,source
09361.png,petronas_towers,test,1,source
00359_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04443_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08890.png,colosseum,test,0,source
09682.png,rialto_bridge,test,2,source
03620_aug_0.png,colosseum,train,0,source
02676_aug_0.png,berlin_cathedral,train,5,source
03538_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07641.png,petronas_towers,val,1,source
05246_aug_0.png,berlin_cathedral,train,5,source
07290.png,colosseum,val,0,source
08066.png,berlin_cathedral,val,5,source
09869.png,st_stephen_cathedral_vienna,test,4,source
08059.png,st_stephen_cathedral_vienna,val,4,source
03851_aug_0.png,petronas_towers,train,1,source
02461_aug_0.png,petronas_towers,train,1,source
08592.png,rialto_bridge,test,2,source
09639.png,st_stephen_cathedral_vienna,test,4,source
01937_aug_0.png,hagia_sophia,train,6,source
07722.png,rialto_bridge,val,2,source
04998_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09111.png,petronas_towers,test,1,source
05749_aug_0.png,st_stephen_cathedral_vienna,train,4,source
08372.png,rialto_bridge,val,2,source
08767.png,hagia_sophia,test,6,source
08097.png,hagia_sophia,val,6,source
09727.png,hagia_sophia,test,6,source
09151.png,petronas_towers,test,1,source
08939.png,st_stephen_cathedral_vienna,test,4,source
09408.png,gaudi_casa_batllo_barcelona,test,7,source
06191_aug_0.png,petronas_towers,train,1,source
02651_aug_0.png,petronas_towers,train,1,source
07568.png,gaudi_casa_batllo_barcelona,val,7,source
07632.png,rialto_bridge,val,2,source
07949.png,st_stephen_cathedral_vienna,val,4,source
00888_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01631_aug_0.png,petronas_towers,train,1,source
03213_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05222_aug_0.png,rialto_bridge,train,2,source
03651_aug_0.png,petronas_towers,train,1,source
04648_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03831_aug_0.png,petronas_towers,train,1,source
02519_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07180.png,colosseum,val,0,source
09583.png,museu_nacional_dart_de_catalunya,test,3,source
08099.png,st_stephen_cathedral_vienna,val,4,source
07747.png,hagia_sophia,val,6,source
02030_aug_0.png,colosseum,train,0,source
08457.png,hagia_sophia,val,6,source
05808_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04101_aug_0.png,petronas_towers,train,1,source
00852_aug_0.png,rialto_bridge,train,2,source
03257_aug_0.png,hagia_sophia,train,6,source
08882.png,rialto_bridge,test,2,source
08516.png,berlin_cathedral,test,5,source
03920_aug_0.png,colosseum,train,0,source
01758_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00896_aug_0.png,berlin_cathedral,train,5,source
07259.png,st_stephen_cathedral_vienna,val,4,source
07133.png,museu_nacional_dart_de_catalunya,val,3,source
06291_aug_0.png,petronas_towers,train,1,source
08980.png,colosseum,test,0,source
06373_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03653_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07209.png,st_stephen_cathedral_vienna,val,4,source
08511.png,petronas_towers,test,1,source
00443_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07119.png,st_stephen_cathedral_vienna,val,4,source
07520.png,colosseum,val,0,source
