reviewText,unixReviewTime,reviewTime,rating,label
I love the way all of these actors bring the Star Trek crew to life.  I can't wait for the next one!,1430956800,"05 7, 2015",4.0,1
I like Mel. Sorry he has run into bad standing. A pretty good Mel movie.,1478736000,"11 10, 2016",3.0,0
I love mysteries and these are really fun.  All are period pieces that demonstrate how many different actors saw the same character.,1387929600,"12 25, 2013",5.0,1
The longer its on the worse it gets.,1448323200,"11 24, 2015",2.0,-1
They don't have a comedian/actor like John Candy anymore. He is just awesome. Clean comedy. What a thought! I will watch this again...,1395619200,"03 24, 2014",5.0,1
"Not as good as many of the previous X-Men movies, but watchable.",1478304000,"11 5, 2016",3.0,0
"Beautiful Girls is a movie you can easily avoid. I bought it based on the fine list of actresses: Mira Sorvino, Lauren Holly, Natalie Portman (about 13 in this one and the only bright spot in the whole movie), Uma Thurman etc. It takes place in the winter in Minnesota (who thinks up these things?). Uma Thurman (fine looking face) never takes her coat off in the whole movie. After I watched it, I looked at the DVD cover to see why I ever bought it (49 wasted) and it said on the cover that it was a comedy. Always up for a good comedy. I didn't know it was supposed to be funny. I am going to watch it again with new understanding, I hope. I had NO IDEA this was a funny movie. I should have read the cover before I watched it; I could have anticipated the clever nuances of humor so cleverly disguised as boring stupid garbage. Other people should be warned. This movie literally makes The Grass is Greener appear humorous in comparison.",1053993600,"05 27, 2003",2.0,-1
Very odd movie. Not at all what I expected.,1427241600,"03 25, 2015",1.0,-1
"Great for children! I read the book to my class, then showed the movie as a treat! They compared the differences between the book and the movie!!!",1427673600,"03 30, 2015",5.0,1
Childish.my kids were too smart for this,1445472000,"10 22, 2015",1.0,-1
"I have to say that I am very sad hearing that this new release to Blu-Ray is Edited and the song ""When Love is Gone"" is still missing. I am very Thankful that I have the Widescreen Complete Version from Laser Disc to watch every year. What I don't understand is why Disney chose to edit this movie? It's a Great movie with the full version that the Henson's made so many years ago. Make it right and then maybe I will buy it. No thanks, Disney keep your edited version. Very sad :(",1352160000,"11 6, 2012",1.0,-1
Above-average rom-com.  Worth the time to watch.,1407024000,"08 3, 2014",3.0,0
This season was Not as good as others,1419292800,"12 23, 2014",3.0,0
"A little muddled, but it is worth watching.",1424390400,"02 20, 2015",2.0,-1
Very Satisfactory!!!,1424131200,"02 17, 2015",5.0,1
Game of Thrones is one of the best shows ever made. Gorgeous cinematography. Art design and costumes are so beautiful. The actors are wonderful but most importantly the writing is so good we were instantly hooked.,1368144000,"05 10, 2013",5.0,1
This was good but not as good as The Ultimate Gift and I missed the original actor,1405555200,"07 17, 2014",4.0,1
I wish I could get my money back.,1478390400,"11 6, 2016",1.0,-1
Good story line. Good play off by the actors with the banter back and forth. Liked it a lot. Good buy for the price,1368144000,"05 10, 2013",5.0,1
This was a n okay movie. Those zombies were too smart for their own good. They moved just a little too fast for me. Was corny but funny and believable. Characters were amusing. Seeing this one time is enough.,1409788800,"09 4, 2014",3.0,0
"This was the worst movie I have seen in years.  I expected more because there are some big name actors in it.  It was pointless and seemed to have no real plot.  Lots of dirty talk and lots of gratuitous violence were the high points of the film.  If I'd seen it at the theater I would have left early.  Oh, but hey, that one guy from Break Bad is in it, so that's cool.",1393372800,"02 26, 2014",1.0,-1
"After watching season 1, 2, and 3 it seemed that 4, 5, and 6 were a let down. I don't know if it's because I watched them in a relatively short time, but the last 3 seasons left me missing the first three. The acting was fine...maybe I just missed the characters.",1402272000,"06 9, 2014",3.0,0
Bad film,1475107200,"09 29, 2016",1.0,-1
Decent movies,1499731200,"07 11, 2017",3.0,0
Can't go lower than one star this waste of video space should have been deleted as it was made,1444608000,"10 12, 2015",1.0,-1
stupid plot,1484870400,"01 20, 2017",1.0,-1
An awesome movie must seen!,1500595200,"07 21, 2017",5.0,1
ok,1463097600,"05 13, 2016",3.0,0
"I THOUGHT IT WAS AN OKAY FILM. I JUST THINK EDDIE MURPHY COULD HAVE DONE BETTER, IN BEING HOW FUNNY HE IS. I WOULDN'T BUY THE MOVIE. I RECOMMEND THAT YOU WATCH IT FIRST AND SEE HOW YOU FEEL...",1115683200,"05 10, 2005",3.0,0
Sadly the movie while maintaining a passing resemblance to the book has lost most of the humor and added a large amount of content that was never in the book and actually detracts from the story.It's too bad really.,1350432000,"10 17, 2012",2.0,-1
Awful!!One of the worse in my life!,1453507200,"01 23, 2016",1.0,-1
GOOD MOVIE TO ADD TO THE COLLECTION,1518480000,"02 13, 2018",3.0,0
I didn't really enjoy this movie.  It was confusing and difficult to follow.  There is so much back story that you don't know anything about that it's really hard to figure out what's going on.  I had to read up on the movie online to get it.  Giving it away.,1371686400,"06 20, 2013",2.0,-1
Rather bland.....actors are fine....script is slow.....,1455580800,"02 16, 2016",1.0,-1
"Without a doubt, my favorite character of the epic saga was poorly portrayed throughout the entire new collection of star wars additions. For some reason, no one ever gets Yoda right. Disappointing!!",1396396800,"04 2, 2014",3.0,0
"Only a few words, is the best of modern scifi cinema.",981158400,"02 3, 2001",5.0,1
This is a horror lovers dream of a film: an anthology film that actually works. The film is funny and scary and tells some very poignant stories. Scream Factory has done a superb job of bringing this film to blu-ray. Definite buy!!!,1494460800,"05 11, 2017",5.0,1
"I am a fan of the Reacher series and I felt that, while Cruise did a great acting job, there was a great departure from the written character.Someone who has not read the books would no doubt really like the movie!As an avid fan of the books I was a bit let down. The movie followed the script of the book well---Tom Cruise just ISN'T Jack Reacher.",1386028800,"12 3, 2013",3.0,0
"I wish I could give this movie a minus 5 but the system only lets me go to one star. Horrible is my description in a word. Tom Hardy is an excellent actor but not in this movie.  What was he thinking, taking such a lame part?",1442016000,"09 12, 2015",1.0,-1
Okay,1473206400,"09 7, 2016",4.0,1
I just didn't care for this movie.  Can't put my finger on as  to why I didn't like it at all.,1385856000,"12 1, 2013",2.0,-1
Special affects were good.  Too many chases.  Seen them all before.  Albert Finney should have come in earlier.  He was a nice touch,1391731200,"02 7, 2014",3.0,0
One of the best movies ever !! Great cast and the acting is superb ! Robin Williams is at his best !!,1357862400,"01 11, 2013",5.0,1
Just as good as I remembered it being! :),1432598400,"05 26, 2015",5.0,1
IS IT ME OR IS IT YOU,1416614400,"11 22, 2014",1.0,-1
"Not what I expected, but it was OK.  Not something to watch again. It did not keep my interest that well.",1390348800,"01 22, 2014",3.0,0
"Two great actors,great storyline,May be rough on women...but probably true to life...unfortunately.",1409270400,"08 29, 2014",5.0,1
So So.,1411516800,"09 24, 2014",3.0,0
"The best sci fi series ever on television. This JJ Abrams show borrows from X files but far surpasses it and I love X files! This show has a group of actors who have to play various versions of themselves and they do it flawlessly. I know it's a tough thing to do because I've seen lesser actors try and fail. The science is integrated into the stories and the characters are some of the strongest I've ever seen on television and I've been watching since Outer Limits days!. Without spoiling the surprise, this show was so attractive, it was the last television done by one of the most beloved sci fi actors ever.",1473552000,"09 11, 2016",5.0,1
"I love this movie! I have watched it many times and catch new details each time. The actors are perfectly suited to their roles. I prefer this version to the American remake. I'd also recommend reading the book as it goes into more detail on Eli's past. The movie follows the book closely, but leaves out some background (necessarily).",1422316800,"01 27, 2015",5.0,1
This was not an easy movie to watch. Very different story. I liked the leads. I just found it very tragic.,1358294400,"01 16, 2013",3.0,0
This was for my son. I didn't watch it.,1454544000,"02 4, 2016",2.0,-1
I was surprised by the storyline.  Wasn't what I was expecting from The Dark Knight.  Good actors as usual.  I think it's worth buying a copy and watching again.,1368403200,"05 13, 2013",4.0,1
"The movie quality, all the way around, was good.  The movie itself, the story, was lacking a lot.  Only worth watching once; maybe twice after a few years.",1342828800,"07 21, 2012",3.0,0
Bad acting Bad story line,1461024000,"04 19, 2016",1.0,-1
Excellent film was shocked so cheap on Amazon.,1523491200,"04 12, 2018",5.0,1
Hard core outlaw adult western but demonic and satanic with graphic violence.,1490313600,"03 24, 2017",1.0,-1
don't waste your money,1485993600,"02 2, 2017",3.0,0
A nice movie for teenagers and adults. Wonderfully funny and a good story line. Halle Berry shines in this movie.,1237680000,"03 22, 2009",5.0,1
Enjoyable but I had trouble relating to characters,1466380800,"06 20, 2016",3.0,0
"Great movie which never gets old. If you like a good heist movie, then this is for you.",1446768000,"11 6, 2015",5.0,1
as good as the theater.  Wonderful extra features,1026345600,"07 11, 2002",5.0,1
Boring,1498694400,"06 29, 2017",1.0,-1
What a waste of time,1524441600,"04 23, 2018",1.0,-1
"It's ok, not what I was looking for.",1452643200,"01 13, 2016",3.0,0
This actor does an excellent job portraying the older Morse.  It answers a lot of questions about Morse himself.  Well written story line.,1405641600,"07 18, 2014",5.0,1
Great show,1420588800,"01 7, 2015",3.0,0
"This flick very quickly turns into a very silly hide-and-seek in an abandoned factory or some such place. The story's nowhere near plausible, or scary; big plot twist, it's the mom in the mask and Playboy bunny costume.  Mostly, this wound up being silliness in search of a horror gimmick to hang the story on.  This one's hung long enough, kids: cut 'er down.",1466553600,"06 22, 2016",1.0,-1
Ok,1435363200,"06 27, 2015",3.0,0
A lot of violence with a bad ending....,1469923200,"07 31, 2016",2.0,-1
Everything was great but I didn't like the ending,1445731200,"10 25, 2015",3.0,0
ok not there  best movie,1417392000,"12 1, 2014",3.0,0
"I like the series--I don't love it but I like it.  I wish George had just a bit more ""life,"" lol.  The way she talks makes me want to shake her sometimes.  Its a little to slow moving for my tastes, and sometime boring.  But, when I can't sleep, I watch it and it puts me to sleep.",1420329600,"01 4, 2015",3.0,0
so so,1448928000,"12 1, 2015",3.0,0
"my 4 year old LOVES this movie.  LOVES IT, we have watched it 20 times or more!",1426204800,"03 13, 2015",5.0,1
doesnt work on either of my DVD players,1475020800,"09 28, 2016",1.0,-1
ok,1419724800,"12 28, 2014",3.0,0
"This is absolutely intermediate level, and I didn't notice that when I bought it.",1407024000,"08 3, 2014",3.0,0
ok,1518048000,"02 8, 2018",3.0,0
It was ok,1431648000,"05 15, 2015",2.0,-1
"Not really funny, I think this was suppose to be a comedy",1416700800,"11 23, 2014",2.0,-1
"The story line is basic, the relationship between the actors intense.  The music set in England is rousing and fits well with the story.",1363824000,"03 21, 2013",5.0,1
Very strange.,1453766400,"01 26, 2016",3.0,0
Acting was good. Did not like the nudity. This movie took it too far. The story could have been told just as well without it.,1485734400,"01 30, 2017",1.0,-1
Ok...great price on Amazon,1472428800,"08 29, 2016",3.0,0
"Bad acting, good effects",1417392000,"12 1, 2014",3.0,0
Purchase this DVD as a gift for my parents and they love it.  No complaints with this DVD purchase at all.,1376265600,"08 12, 2013",5.0,1
Love this film.,1442448000,"09 17, 2015",5.0,1
"Enjoyed the film. Seen some reviews, but was more interested in the actors and how well they acted. To me, the movie was as I had expected in excellence an quality. Being the film and it's time of making. There were not so many war vehicles available at the time to exactly represent each side. I think they have done a good job with what they had on hand. It was more about the story than accuracy to a particular vehicle. Will watch more of these films in the future. Hope you enjoy this war movie.",1453507200,"01 23, 2016",5.0,1
"Just special effects, and a hot babe - no big surprise, but it delivered nicely on both..",1446681600,"11 5, 2015",3.0,0
Works on 'some' DVD players. No guarantee it will play on yours!,1495152000,"05 19, 2017",1.0,-1
"Given the great success, both artistic and and financial, of Legally Blonde perhaps it was inevitable there be a sequel. What wasn't inevitable was that it be this bad.To start with, Elle Woods' IQ has dropped about 30 points between films. Maybe 40. Her characterization consists primarily of doing and saying things so godawfully stupid we cringe. In the first movie, though Elle was portrayed as sort of super-Valley Girl, and a bit obsessional on the topics of clothes and hair care products, still there was a first-rate brain under all that curly blonde hair. Where is the smart, self-possessed, articulate Elle from the end of the first movie? I ask, because she's nowhere to be seen in Legally Blonde 2. Reese Witherspoon is a fine actress who should have known enough to flee in terror from this script.Another problem with Legally Blond 2: the plot is built around obvious absurdities. Elle decides she needs to find her dog Bruiser's mother so she can invite Mrs. Bruiser to her upcoming wedding. Jesus wept. Let's pause for a moment to recognize that in the first movie, even though Elle loved her pet as much as many pet owners do, she never descended into blithering idiocy about it. Elle hires a private detective to locate the mother of this homeless stray she found on the street years ago....and the detective does it! No explanation of how, it's just a fait accompli. All I could think was, ""You have GOT to be kidding me."" In the first movie, its great attraction was that it took place basically in the real world, with a logical cause-and-effect system in place. It's just that Elle was the destabilizing factor that pushed things over the edge into comedy. In Legally Blonde 2 there's no logical cause-and-effect; things happen just because the plot requires them.Elle, using the detective's information, tracks Mrs. Bruiser to an animal testing facility. Thereafter we're treated to a dissertation on what a horrible, horrible thing this is. Okay, the morality of animal testing is something we could debate, pro and con. There's a place for that, but it's not in a movie like this. If you want to preach, get a soapbox. We're paying our eight dollars and fifty cents on a Reese Witherspoon Legally Blonde movie to be amused and entertained, not to watch the world's longest PETA commercial.",1127088000,"09 19, 2005",1.0,-1
"If you're having a slow evening, this movie might work for you.  Some part were good but overall it was a totally unbelievable movie.",1431129600,"05 9, 2015",3.0,0
This was a TERRIBLE sequel to the first Ghost Rider!!!,1411516800,"09 24, 2014",1.0,-1
"This movie is The Terminator times 1000.  Will Smith does a good job  as the action hero, but the plot is lacking.  Visually I, Robot is a great movie, but it is the story line that is lacking.  The movie never really answers the question, just what do we do when our own creations become almost as smart as we are?",1110585600,"03 12, 2005",3.0,0
"I only bought this for nostalgia reasons for North Shore.  Yeah, it's not a quality movie and has bad acting, but I like it anyway.  I ended up watching Blue Crush as a result of getting it for free and I liked that movie too.  And it has a little better acting in it.",1284854400,"09 19, 2010",3.0,0
Maybe a x rated version would work,1431907200,"05 18, 2015",3.0,0
"Not great, not bad. Some aspects of the storyline seemed a little out-of-the-blue and didn't add much to the story.",1358812800,"01 22, 2013",3.0,0
"This movie is a gem. No guns, no explicit sex.  It has real people, and all actors superb at playing real people.",1433721600,"06 8, 2015",5.0,1
Works as advertised!,1487894400,"02 24, 2017",5.0,1
"mostly because I did not ""get"" it, perhaps it needs a few more viewings, which I cannot afford to do!",1417651200,"12 4, 2014",2.0,-1
Story dragged on too long before the games really began. Premise is common among sci-fi films. Too predictable.,1414800000,"11 1, 2014",3.0,0
Excellent work actors....It is an amazing love story that I thoroughly enjoyed.,1507420800,"10 8, 2017",5.0,1
Hadn't watched this one in probably 15 years. Movie was a little slow but Pacino is amazing in this role. The technicolor process really gave this movie a realistic mood. It will probably be another length of time before i watch again.,1361404800,"02 21, 2013",3.0,0
"I'm not a movie critic, 3 stars says it all",1453593600,"01 24, 2016",3.0,0
an okay movie,1432944000,"05 30, 2015",3.0,0
"I'm no stranger to bad action movies or horrible Independent film efforts. I'm reminded of Michael Dudikoff's wooden acting in the early American Ninja movies, and other would-be action stars in similar low-budget travesties. So, regardless of the pain, I make it a policy to always sit through the entire movie before writing a review. It honors the time and energy of every human that was involved with bringing the production to fruition, and once in a while, I am surprised as things turn around. This is not one of those times. After a promising opening sequence, this film suffers.As far as silver linings, the martial arts master - Mark Mikita - certainly has some moves. However, I don't think they were showcased very well with this production style, and he needs a lot more experience/coaching to develop a film presence and escape a robotic delivery of his lines. Conversely, Vivica Fox and Tom Sizemore do have acting skills. That helped. But both were ill-served with poor writing, limited sets, flat dialogue and a supporting cadre of ""raw"" actors and actresses, i.e., the goons. The editing style also seemed to omit brief parts of the story transitions, but it might just be that they were never filmed. Bai Ling, as the bodyguard, is a bit of a wild card. I've never seen this actress, though she clearly has other credits. Admittedly, she had a pleasant impact with her eyes and body language, but otherwise was pulled down by the surroundings. One last prop to Chris Jai Alex who played Sizemore's lead henchman... he did it well under the circumstances.Parental Advisory: No nudity or sex, but if this was a drinking game every time the word F**K was used, I'd be dead. You also have modest blood with a few of the fight scenes.Rating: Part of me wishes I hadn't stumbled upon this one, and I debated writing a review at all. However, what's done is done. I'm sure some folks will disagree, but on my Indie scale, this is barely a 2 out of 5. Yes, I've seen that many films over the years that were worse. Go into this one with very low expectations.",1432166400,"05 21, 2015",2.0,-1
I thought it was well acted but the writing was a little far fetched and choppy.,1467676800,"07 5, 2016",3.0,0
This Denzel Washington film will keep you on the edge of your seat. A well written detective story that very slowly becomes a battle between good and evil.,1368489600,"05 14, 2013",5.0,1
The movie was jumping all over the place and not very detailed. A raw film if you will.,1441670400,"09 8, 2015",1.0,-1
This movie had a lot of action but was just average as movies go.,1438819200,"08 6, 2015",3.0,0
"I thought it would be better to be honest.  I liked it, but it was lengthy and didn't really have a climax till the very end, then it just ended.  The acting was top notch though.",1425945600,"03 10, 2015",3.0,0
Since I have heard a lot about Mr. Wahlberg from the news I am sorry I got this video,1426118400,"03 12, 2015",2.0,-1
"I was so excited to see this but it was not like I hoped.  I was expecting much more music, his guitar/song style etc. and his achievements and a focus on the inspiration that he was/is to many people.  Instead, much of the story focused on his problems.  No offense to the 'author', but anyone can make a story out of one's moments of weakness and despair.  It takes a real artist to present an artistic view of a person who became something more than his challenges.",1461110400,"04 20, 2016",1.0,-1
"Don't look for a Linda Blair-like performance, or any performance, really, from any of the actors. This is one of those movies you'll watch until the credits roll and you'll mouth ""OMG did I just really waste my time on that piece of crap?""  I did so you don't have to. PASS ON THIS ONE.",1364169600,"03 25, 2013",1.0,-1
"Nowhere near as good as the first two, but it adds substance to the plot line.",1485129600,"01 23, 2017",3.0,0
wish i seen it on the big screen ..it was great.. i would see it again. they matched the new actors with the original actors real well,1379462400,"09 18, 2013",4.0,1
"Zany, funny. Lots of laughs.",1460851200,"04 17, 2016",3.0,0
Okay but not as good as The Heat.,1417910400,"12 7, 2014",3.0,0
"The quality of the video was lousy,extremely dark you barely see it. Granted it is a very old British film (33) .Fuzzy and bad ! The plot was really terrible too. I wouldn't recommend it to anyone. .",1356998400,"01 1, 2013",1.0,-1
Still just one persons view but did have a lot of information on the economy and was interesting to watch,1394928000,"03 16, 2014",3.0,0
I liked the actors in this movie and thought the story was pretty good.  A definite worth checking out movie for a slow night.,1393372800,"02 26, 2014",4.0,1
"This movie would not have been worth even one star had it not been for Angelina Jolie. She alone makes the movie watchable and although she cannot make up for bad writing or directing, she is fun to watch as a strong heroine. Visual effects are, of course, great, and the story line is interesting too, but the story is just too shallow.All in all, though, it is a movie to be seen on the big screen and it is a fun ride.",993340800,"06 24, 2001",3.0,0
"Made for intermediate, not beginners.",1432857600,"05 29, 2015",1.0,-1
Not as good as i thought,1426982400,"03 22, 2015",3.0,0
"There is NO WAY I buying this! I will wait for extended!They got me on DVD, so I had to buy it twice. Now I have sold both DVD set, and waiting for BD Extended version!",1253491200,"09 21, 2009",1.0,-1
Terrible. Only got 20 minutes into it before I shut it off. Horrible acting and the sound was off from the video.,1463443200,"05 17, 2016",1.0,-1
Fonda and redford were awesome love nyc scenery,1423958400,"02 15, 2015",5.0,1
The book was much better.  Some books don't lend themselves to movie adaptations -too much left out.,1468454400,"07 14, 2016",2.0,-1
Whatever,1484438400,"01 15, 2017",3.0,0
Not like the book at all.,1438300800,"07 31, 2015",2.0,-1
Bring,1464048000,"05 24, 2016",1.0,-1
Didn't like this movie very well. It was too dark.,1408406400,"08 19, 2014",3.0,0
Good rendition and translation of the Shakespeare writing. Characters are portrayed  by a good cast of actors. More interesting than reading the book.,1392336000,"02 14, 2014",4.0,1
Have watched it before..will do so again.  Always fun.,1475366400,"10 2, 2016",5.0,1
"Fasten your seat belts!  When I ordered this movie I didn't realize it was a David DeCoteau production. One of his gay but not really gay movies. Let's get to it. I don't care that every one of these are filmed in the same place (I morbidly watched some of the previews) after all this is super low budget stuff. The ""acting""....horrifying. The ""story""...was there one? I get the impression that the idea is to titillate gay men with there admittedly handsome and very nicely built young men (whose acting abilities are so stiff you could dive off them) spending 10 minutes each doing push ups, showering and rubbing himself (3 different guys). There is the terrible ""love interest' too, some chunky no talent blonde girl. Now the big question...why does this guy put some aging bad actress in just about every one of his movies (trailers again) this one is Darcy DeMoss????? for Friday the 13th part 6....REALLY???!!! does anyone remember her? does anyone care??? The one star is for the boys faces and bods only.",1398729600,"04 29, 2014",1.0,-1
"This was the wrong ""Honey"". I was looking for the new Italian film about a young woman who helps people die. I would assume it is not out yet for distribution. I will return it. Don't really dislike it, it's just not what I had in mind.",1407628800,"08 10, 2014",2.0,-1
Lately I've seen Val Kilmer in worse roles!  He'll do anything for a dollar!,1418515200,"12 14, 2014",1.0,-1
"This is an amazing movie. If you aren't a fan of Johnny Cash, you will be after you watch this movie. The acting, the story, and definitely the music work very well and make this movie incredible. You hear about his life, but it is a different thing when you watch it. Once again, the actors were fantastic and everyone fit their role perfectly. R.Patrick was great as John's dad, he isn't given enough credit, but he did a great job in his role. Overall, great...get this movie!",1157414400,"09 5, 2006",5.0,1
not my kind of movie,1469318400,"07 24, 2016",3.0,0
I just did this video and I just can't believe how bad it was...As for the voiceover...  I have done dance videos before with voiceover and have never been annoyed.... until this.  It was so annoying and the fake laughing she would do throughout was just... gross.As for the workout... can't even call it a workout.  Never broke out into heavy breathing and never broke out in a sweat.I am shocked that there are any good reviews...  though I guess for someone completely new to Latin moves this may be good for them...That was just a huge waste of time I'll never get back.,1305849600,"05 20, 2011",1.0,-1
"I loved the storyline, the actors were wonderful, and I was totally entertained.  The setting of the movie was beautiful, as well as the costumes. I could not wait til I got home from work to watch or continue the next episode.",1428278400,"04 6, 2015",5.0,1
"Fun to watch, but predictable.",1458086400,"03 16, 2016",3.0,0
"Wow , I  really enjoyed this well crafted one man show. Never have seen a movie like this , will not satisfy everyone who may be looking for something mainstream , but if you enjoy deep characters and how they think and why...you will enjoy this. Not sure how many actors could pull off a movie like this.. Tom Hardy was excellent and shows what he is capable of. A Great movie that is refreshingly  different. The depth of character development is impressive .",1424563200,"02 22, 2015",4.0,1
"I added this to my Julia Roberts  movie collection.....GREAT movie and anyone who is a fan of hers, will want for their collection ALSO",1398038400,"04 21, 2014",5.0,1
"Loved the movie, scenery, food, actors etc! The only disturbing aspect was the accents: Indians speaking English and British Helen Mirren speaking with French accent.",1419811200,"12 29, 2014",4.0,1
All the Indiana Jones movies have lots of action and fun plot twists.  This one is not as enjoyable as the others in the series because of the dark and murderous plot.  Hard to enjoy a campy nostalgic movie when people keep getting their hearts torn out.,1485388800,"01 26, 2017",3.0,0
Not what I expected,1485129600,"01 23, 2017",1.0,-1
"The tape was way too dark in some scenes. Could hardly make out the people. The story, itself was good",1475971200,"10 9, 2016",3.0,0
"Its kind of hard to write a negative review of this series. I just loved the show. I loved the themes. the writing, the actors. I personally wanted this for my video library. the price was not bad either.",1354579200,"12 4, 2012",5.0,1
God...that was as bad as the last transformers movie.,1431734400,"05 16, 2015",1.0,-1
"For a time killer, this wasn't so bad. Action sequences were good, acting was decent and I wasn't disappointed on spending the money on this rental. Wouldn't buy it though.",1437436800,"07 21, 2015",3.0,0
"I found this movie to be not as funny as expected.  The story is great, a kid and his teddy bear being his only friend and such but all the cussing and crude humor was a little much.  The bear sounds like peter griffin and Mr. Punishment rolled up into one, kind of hard to see it as a movie in itself and not another episode of family guy.  The comedy was good at the beginning but got very old after awhile.  If they would have improved the comedy and cut out the stale jokes it could have been a fun movie.",1355616000,"12 16, 2012",3.0,0
It says its based on a true story. Thats the only thing interesting about it.The plot and the acting are boring. Its a forgettable movie.,1389657600,"01 14, 2014",1.0,-1
"As an avid movie buff, especially when it comes to classic films like these, a definite welcome to my large and growing home library collection. My order arrived just fine and fast. I am one satisfied customer.",1415836800,"11 13, 2014",3.0,0
Ugh! What can I say it was a horrible scary movie. If you want to laugh it might be a good one to watch.,1456876800,"03 2, 2016",1.0,-1
"Typical movie, it was entertaining and keep us busy for an evening.",1441497600,"09 6, 2015",3.0,0
This movie did not work. It was to late for me to return it.,1484006400,"01 10, 2017",1.0,-1
"Was somewhat disappointed.  I thought it would be a complete series.  As is, turned out to be only seasons 1 and 2.",1450224000,"12 16, 2015",3.0,0
"The story line for this third installment in the Jurassic Park franchise is a bit forced.  It is still a fun movie with dinosaurs popping out and attacking people.  But, as is the formula for a third action/adventure movie, the monsters have to get smarter.  The way this happens is a bit of a departure from the ideas of the previous two films.  And, while it was fun to see dinosaurs that had not been in the other two films, I find it hard to believe that a hundred people who explored the island in the previous film, wouldn't have found any evidence of these new creatures.",1371513600,"06 18, 2013",3.0,0
"Love Tom Selleck as an actor, but do not care for this character",1455148800,"02 11, 2016",2.0,-1
I agree with everyone here that there is no reason for them to not release both the theatrical and extended versions in one package at the same time.  It is absolutely a money grab by the studios.  Bad form.,1267660800,"03 4, 2010",1.0,-1
This was an interesting movie.  Gillian Anderson is an excellent actress who has been under-utilized by the film industry.  Good story.,1429401600,"04 19, 2015",4.0,1
"I like MM and Robert Mitchum, so I had high expectations for this film. The film met my expectations. I was glad MM wasn't too over the top.",1485648000,"01 29, 2017",5.0,1
"A fun send up, one liners and cameos happen quickly.",1407024000,"08 3, 2014",3.0,0
Terrible,1476921600,"10 20, 2016",1.0,-1
So nice to see these actors in their early years.,1447200000,"11 11, 2015",5.0,1
I love dogs but this wasn't watchable.  I was finally annoyed enough to turn it off after 15-20 mins.  I didn't laugh and I'm not sure who really would think that was comedy,1442275200,"09 15, 2015",1.0,-1
OK entertainment.,1465084800,"06 5, 2016",3.0,0
love this movie,1421539200,"01 18, 2015",5.0,1
Loved Loved it. But with those four actors together what else would you expect. They did their parts perfect. I would have thought they really were best friends. I have already recommended this movie to several family movies. Morgan was probably my favorite but all did wonderful. Nice movie just to laugh and not have to think to much.,1393632000,"03 1, 2014",4.0,1
"Interesting, but I would not take the time to watch it again.",1428364800,"04 7, 2015",3.0,0
This was not that good of a movie to see.  i had to stop it before i got a chance to finished it.,1471046400,"08 13, 2016",1.0,-1
